sha,date,chrome-version,chrome,firefox-version,firefox,safari-version,safari
2a864580217bbe93bf04a302be73c627436df8f3,2020-12-02,87.0.4280.66,25,83.0,29,14.0 (15610.1.28.1.9),53
d1aaf685cfb02e0350701550afe4146d555f2461,2020-12-03,87.0.4280.88,32,83.0,29,14.0 (15610.1.28.1.9),60
86cfde80305fbdba39c5a0b9b2a16c30e4b5e943,2020-12-04,87.0.4280.88,32,83.0,29,14.0 (15610.1.28.1.9),60
2ab8d794f0c48068703f4d9769bf693ac5b52a3f,2020-12-05,87.0.4280.88,32,83.0,29,14.0 (15610.1.28.1.9),60
b464d69274950c7707855c0b29729d58b9a8d492,2020-12-06,87.0.4280.88,32,83.0,29,14.0 (15610.1.28.1.9),60
b8f8ce3d0ba245f6df84ff108bae4b45d1c563d9,2020-12-12,87.0.4280.88,66,83.0,29,14.0 (15610.1.28.1.9),109
7c6a4db79aa8bbef31c12ec9892e0a8b7567f840,2020-12-13,87.0.4280.88,66,83.0,29,14.0 (15610.1.28.1.9),109
a08c46606cc5533962fbb79239f8186c73795bb9,2020-12-17,87.0.4280.88,66,84.0,29,14.0 (15610.1.28.1.9),109
851d3386a97be55ee0316f4f7791c9cbaac7566b,2020-12-18,87.0.4280.88,66,84.0,29,14.0 (15610.1.28.1.9),109
96bc64e830a61d73988c35ebd8b80719efefebf9,2020-12-19,87.0.4280.88,66,84.0,29,14.0 (15610.1.28.1.9),109
132850c9a27382ba1bf1ad4c4ee4ed9d4f69666b,2020-12-20,87.0.4280.88,66,84.0,29,14.0 (15610.1.28.1.9),109
d3d67f35d9bfe830ccdb0c070cab75ef5b0211c6,2020-12-22,87.0.4280.88,68,84.0,31,14.0 (15610.1.28.1.9),111
f5e7e1f070892dd8257d3dce7d5f26746d27092c,2020-12-23,87.0.4280.88,68,84.0.1,31,14.0 (15610.1.28.1.9),111
ec1a688d4d3f196e43236d68ba69c4dc709d167b,2020-12-24,87.0.4280.88,68,84.0.1,31,14.0 (15610.1.28.1.9),111
2ccf303ec934a8adfc613c2a73395a31956ec817,2020-12-25,87.0.4280.88,68,84.0.1,31,14.0 (15610.1.28.1.9),111
821a1ef63f08a7329175513b6c2eb00bb8b0152e,2020-12-29,87.0.4280.88,68,84.0.1,31,14.0 (15610.1.28.1.9),111
e7ab50584f431b0f67e17f33bc80ac368236fa00,2020-12-31,87.0.4280.88,68,84.0.1,31,14.0 (15610.1.28.1.9),111
dbc7edfaa96e559b9aa34a9c898a1ad54d877b58,2021-01-01,87.0.4280.88,68,84.0.1,31,14.0 (15610.1.28.1.9),111
95b19d0b902505286b705a71fe44fc8aa8fb608e,2021-01-03,87.0.4280.88,68,84.0.1,31,14.0 (15610.1.28.1.9),111
ecb548a80a07fc80f8d2e67d5d5f5e1b0968e450,2021-01-05,87.0.4280.88,68,84.0.1,31,14.0 (15610.1.28.1.9),111
5cdc2d5c22e3af1bb66c1d952af900379e8568b9,2021-01-07,87.0.4280.141,68,84.0.2,31,14.0 (15610.1.28.1.9),111
ef4efeb8c694eb19c9ce477f696e48a6f7035d97,2021-01-08,87.0.4280.141,68,84.0.2,31,14.0 (15610.1.28.1.9),111
2491f9dbc12e38e742b7a28395bacf42cd689368,2021-01-09,87.0.4280.141,69,84.0.2,31,14.0 (15610.1.28.1.9),112
6e977a87a70f34872fc09e4b2448c310ef817e0e,2021-01-10,87.0.4280.141,69,84.0.2,31,14.0 (15610.1.28.1.9),112
858930151c12292992391e926b5aede66a66b619,2021-01-11,87.0.4280.141,69,84.0.2,31,14.0 (15610.1.28.1.9),112
e01a00c946ac9e311de95d3892111b1686af22df,2021-01-12,87.0.4280.141,69,84.0.2,31,14.0 (15610.1.28.1.9),112
c7b6a59ca2ae1f71b1711884eefa135e20ca8bc9,2021-01-14,87.0.4280.141,69,84.0.2,31,14.0 (15610.1.28.1.9),112
2b9e2dc0c23e4d13225402f88935baafc326a78f,2021-01-22,88.0.4324.96,96,84.0.2,34,14.0 (15610.1.28.1.9),159
4622a936b54c2a21fda74884165c46b22ea59ae2,2021-01-23,88.0.4324.96,96,84.0.2,34,14.0 (15610.1.28.1.9),159
35077458592d7cf9349840211759aa85f20cd20c,2021-01-24,88.0.4324.96,96,84.0.2,34,14.0 (15610.1.28.1.9),159
ab627b240b75423fbbae4dcd8841eaf165ba0d11,2021-01-25,88.0.4324.96,96,84.0.2,34,14.0 (15610.1.28.1.9),159
1766e4f7920bfa848aa42a4f57f4af23211065f8,2021-01-29,88.0.4324.96,96,85.0,34,14.0.2 (15610.3.7.1.10),159
15ecbfebd504deb5e2440d6ab008f1dd218d51f4,2021-01-30,88.0.4324.96,96,85.0,34,14.0.2 (15610.3.7.1.10),159
5c4adfb52fdcee2f6b5cb57ee94e4c20bece22dd,2021-01-31,88.0.4324.96,96,85.0,34,14.0.2 (15610.3.7.1.10),159
