sha,date,chrome-version,chrome,firefox-version,firefox,safari-version,safari
3e27ba659f5a1417ffe05dc13397cd65b56dd324,2020-12-15,89.0.4350.4 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8902200706507287
62d5fc5ca2bcb71d2b9220350d08dd4dfc0fb325,2020-12-16,89.0.4350.4 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8902200706507287
a70aff0bcbb72288d797715724b50cd9ce23bc80,2020-12-17,89.0.4350.4 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
4b1955025565d931f9a12d98444f5a7de444bbf5,2020-12-18,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
132850c9a27382ba1bf1ad4c4ee4ed9d4f69666b,2020-12-19,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8902200706507287
9a9734ef4b33cc2ff6248bcbc85b8bb53ea89321,2020-12-21,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
ae4e6613d0daa8846d48ff8673821ac00efc50f4,2020-12-22,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
8e32839cabcc649cf78203c848d975102483b845,2020-12-23,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
2ccf303ec934a8adfc613c2a73395a31956ec817,2020-12-24,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
9c26c9eb197c1beeca8947c1195d9ca57decf20b,2020-12-27,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8902200706507287
e2c77fa4d187c6a179f9343925ef9c3ab5488e86,2020-12-28,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
dbc7edfaa96e559b9aa34a9c898a1ad54d877b58,2020-12-31,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
95b19d0b902505286b705a71fe44fc8aa8fb608e,2021-01-02,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
ecb548a80a07fc80f8d2e67d5d5f5e1b0968e450,2021-01-04,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
d3ce095fcc6b5a85e6056fdebbf939caf2e2719f,2021-01-05,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
e04f27b9946175edab6c09421ab5ceaa14b84539,2021-01-06,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,117 preview,0.8891114232006179
6d9af4c25eb93a12891f8bd88bc21510013b5ed5,2021-01-07,89.0.4356.6 dev,0.9165407609081346,86.0a1,0.8740971182940409,118 preview,0.8902200706507287
67c3f228ec036e90aeb11d2ce13c0bb8061584d3,2021-01-08,89.0.4356.6 dev,0.9104431999325249,86.0a1,0.8679995573184311,118 preview,0.8830138622250081
28ac8ff82f255bfb5c799b6d433d19d0a0eb0e34,2021-01-09,89.0.4381.6 dev,0.9104431999325249,86.0a1,0.8679995573184311,118 preview,0.8830138622250081
3bd64a547d4543baa2f23f1257ca1d6813119994,2021-01-10,89.0.4381.6 dev,0.9104431999325249,86.0a1,0.8679995573184311,118 preview,0.8830138622250081
704b55147c12d54980b16f44346325ebdcd81605,2021-01-11,89.0.4381.6 dev,0.9104431999325249,86.0a1,0.8679995573184311,118 preview,0.884122509675119
ddaf735ee420ebb9da1658dd1df2a50cd6db07ad,2021-01-12,89.0.4381.6 dev,0.9104431999325249,86.0a1,0.8679995573184311,118 preview,0.884122509675119
c12cdbb11af62ed7d9c60df77265cfee8d8cee71,2021-01-13,89.0.4385.0 dev,0.9137691422828574,86.0a1,0.8713254996687637,118 preview,0.8863398045753408
26f07871f053fdf2b3d3b6c2015f9e63babbfc3c,2021-01-21,89.0.4389.9 dev,0.918203732083301,86.0a1,0.9023676282718679,118 preview,0.8907743943757842
2f9e1e85314d6f076e2e30fdc01bae00957e356d,2021-01-22,89.0.4389.9 dev,0.918203732083301,86.0a1,0.9023676282718679,118 preview,0.8907743943757842
35077458592d7cf9349840211759aa85f20cd20c,2021-01-23,89.0.4389.9 dev,0.918203732083301,86.0a1,0.9023676282718679,118 preview,0.8907743943757842
0d740156e3f84e4bdf8e38653b1ba39cd0655c0d,2021-01-25,89.0.4389.9 dev,0.918203732083301,86.0a1,0.9023676282718679,118 preview,0.8907743943757842
f9e1cccb3944aa2966f50b142636448d863e5c2b,2021-01-26,89.0.4389.9 dev,0.918203732083301,87.0a1,0.9023676282718679,118 preview,0.8918830418258951
a1f5466c51ef000b4b4fcf66473e4f9a2b11c503,2021-01-27,89.0.4389.9 dev,0.918203732083301,87.0a1,0.9023676282718679,118 preview,0.8907743943757842
da4da6f4a54dbfb77d3bfdb9068a8da75bc2dafd,2021-01-28,89.0.4389.23 dev,0.918203732083301,87.0a1,0.9045849231720896,119 preview,0.8929916892760059
a4fff6945f7cd70e6b59afb104a4ae7ba25cbeb4,2021-01-29,90.0.4400.8 dev,0.918203732083301,87.0a1,0.9045849231720896,119 preview,0.8929916892760059
5c4adfb52fdcee2f6b5cb57ee94e4c20bece22dd,2021-01-30,90.0.4400.8 dev,0.9204210269835227,87.0a1,0.9056935706222006,119 preview,0.8952089841762276
3eb2cdae07a8842112e804a59dbd0f9800c64e73,2021-02-01,90.0.4400.8 dev,0.9204210269835227,87.0a1,0.9056935706222006,119 preview,0.8952089841762276
e3b2fa58ec722818ab212125275f89f3c8f40d32,2021-02-02,90.0.4400.8 dev,0.9204210269835227,87.0a1,0.9056935706222006,119 preview,0.8963176316263385
489679e4fccedcb37ae4d3e028b5d1a56adbc769,2021-02-03,90.0.4400.8 dev,0.9204210269835227,87.0a1,0.9056935706222006,119 preview,0.8963176316263385
0aed9ee0f5a91f048dc70c16875d10eec4b77082,2021-02-04,90.0.4400.8 dev,0.9204210269835227,87.0a1,0.9056935706222006,119 preview,0.8952089841762276
2f9d75ef9570f1b55842aa15820f855468c69d77,2021-02-05,90.0.4400.8 dev,0.9226383218837444,87.0a1,0.9079108655224223,119 preview,0.8963176316263385
0927955f9b8dbd1d4a2cbcbfb92e2abbfb3dc53b,2021-02-06,90.0.4408.0 dev,0.9248556167839661,87.0a1,0.9079108655224223,119 preview,0.8963176316263385
c6da8154da6456cd874b846dbf33063a0c1a6c5c,2021-02-08,90.0.4408.0 dev,0.9248556167839661,87.0a1,0.9079108655224223,119 preview,0.8963176316263385
08d4723607039bae9981039dd99bf2b0bdd86b78,2021-02-09,90.0.4412.3 dev,0.9303988540345204,87.0a1,0.9123454553228657,119 preview,0.9018608688768929
43ead8133543f5d38c0f7aae65770bc1d2e8bad7,2021-02-10,90.0.4412.3 dev,0.9303988540345204,87.0a1,0.9112368078727549,119 preview,0.9018608688768929
9975e93294777abc828d6564c59b28e9757adc44,2021-02-11,90.0.4412.3 dev,0.9303988540345204,87.0a1,0.9123454553228657,119 preview,0.9018608688768929
333c487de3e5912deb80dc55c31bf467f97df6d2,2021-02-12,90.0.4412.3 dev,0.9315075014846314,87.0a1,0.9134541027729766,120 preview,0.9062954586773363
9b0d1ce0412c990e8d1e715c88ad37a6d88ebf0b,2021-02-13,90.0.4412.3 dev,0.9315075014846314,87.0a1,0.9123454553228657,120 preview,0.9062954586773363
f2dd4d76f32ee16a61b5b914c9bff3f7f2114e66,2021-02-15,90.0.4412.3 dev,0.9315075014846314,87.0a1,0.9134541027729766,120 preview,0.9074041061274472
cea12f42c359ea7f2950536d2bd58608034f0090,2021-02-16,90.0.4412.3 dev,0.9315075014846314,87.0a1,0.9134541027729766,120 preview,0.9062954586773363
7198e2d0ff453d9d2ff1622dee4bd08be2ba7224,2021-02-17,90.0.4412.3 dev,0.9315075014846314,87.0a1,0.9123454553228657,120 preview,0.9062954586773363
ec07c2477860546cb3cdbc0f8070798d65b4af0d,2021-02-18,90.0.4412.3 dev,0.9315075014846314,87.0a1,0.9134541027729766,120 preview,0.9062954586773363
4c56f3ec2751ff5952b317be7e40844c7b6cf914,2021-02-19,90.0.4421.5 dev,0.9326161489347422,87.0a1,0.9134541027729766,120 preview,0.9062954586773363
7cbccf70c5a4a7f4d4113057696228f49de48008,2021-02-20,90.0.4421.5 dev,0.9326161489347422,87.0a1,0.9134541027729766,120 preview,0.9062954586773363
7af9d6ec48ab04043a2bea85a3599904a1a19efa,2021-02-21,90.0.4421.5 dev,0.9326161489347422,87.0a1,0.9134541027729766,120 preview,0.9062954586773363
1c875e75f9e55de84802e56d15def868fbfb799b,2021-02-22,90.0.4421.5 dev,0.9326161489347422,87.0a1,0.9134541027729766,120 preview,0.9062954586773363
cf5f6f790354b6510f815f37acbaf20da1c8ed7e,2021-02-23,90.0.4421.5 dev,0.9326161489347422,88.0a1,0.9134541027729766,120 preview,0.9051868112272254
01cc05966ea96ca38b2884e175aed98f6a4f6b7f,2021-02-24,90.0.4421.5 dev,0.9326161489347422,88.0a1,0.9134541027729766,120 preview,0.9062954586773363
50adeb07eeaec1fef83480a4c922b34f14dc30ac,2021-02-25,90.0.4427.5 dev,0.9326161489347422,88.0a1,0.9134541027729766,120 preview,0.9062954586773363
16d86f34f5b91f9588148fe16624f026bb25430d,2021-02-26,90.0.4427.5 dev,0.9326161489347422,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
d04481569b4924284b8dd53b6430ef67de54073f,2021-02-27,90.0.4427.5 dev,0.9326161489347422,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
9b5f845370d7c6fe83b51ceef3f91e42aa85bbc2,2021-03-01,90.0.4427.5 dev,0.9326161489347422,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
b70298f62e33058eb501e0b3c09e1a993ab421af,2021-03-02,90.0.4427.5 dev,0.9326161489347422,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
651b198bb162ae9cc03c6a9c816a371edc966318,2021-03-03,90.0.4430.11 dev,0.9315075014846314,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
c886ddac5b825e70ece4eefa86fecc48597e2fc3,2021-03-04,90.0.4430.11 dev,0.9315075014846314,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
32ce996c93bcadc7849851f8d5190076a905b397,2021-03-05,90.0.4430.11 dev,0.9315075014846314,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
f02e5df558aa05be8f192ffbeb1654d1f509ac9d,2021-03-06,90.0.4430.11 dev,0.9315075014846314,88.0a1,0.9123454553228657,121 preview,0.9103604993277428
0f46f31799cccd7421a588d053d054138513ccdd,2021-03-07,90.0.4430.11 dev,0.9315075014846314,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
d0cfa185585bf305a9e520b77296c0429214615a,2021-03-09,90.0.4430.19 dev,0.9315075014846314,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
4725b2375b96c0d9ee046b68af755611dba81950,2021-03-10,90.0.4430.19 dev,0.9315075014846314,88.0a1,0.9123454553228657,121 preview,0.9103604993277428
0a73268f53aab2a8d262f12e14b23755b4df0315,2021-03-11,90.0.4430.19 dev,0.9315075014846314,88.0a1,0.9134541027729766,121 preview,0.9103604993277428
a7ad9f8d080d830f58d1115074b97319d8e9791c,2021-03-12,91.0.4442.4 dev,0.9326161489347422,88.0a1,0.9134541027729766,122 preview,0.9111365525428204
82c69ff8075f5c9b46c16a07fbbf317f555c9746,2021-03-13,91.0.4442.4 dev,0.9326161489347422,88.0a1,0.9134541027729766,122 preview,0.9111365525428204
b74014abe0da655dd4675b1ddce4364eabc0b3de,2021-03-15,91.0.4442.4 dev,0.9326161489347422,88.0a1,0.9134541027729766,122 preview,0.9111365525428204
d704ab5211988322def53529c5d1c3ea5aeb7dc7,2021-03-16,91.0.4442.4 dev,0.9326161489347422,88.0a1,0.9134541027729766,122 preview,0.9111365525428204
9d6b249df9ca502dccc33939762b3457a6cf9015,2021-03-17,91.0.4442.4 dev,0.9326161489347422,88.0a1,0.9134541027729766,122 preview,0.9111365525428204
c92b387b9fa81312dd3c05d8e501021a39d08b72,2021-03-18,91.0.4442.4 dev,0.9326161489347422,88.0a1,0.9134541027729766,122 preview,0.9111365525428204
a8cbe9c712ad032d368b4d64927523e0fd312655,2021-03-19,91.0.4449.6 dev,0.9326161489347422,88.0a1,0.9134541027729766,122 preview,0.9111365525428204
ab413549353f83e00e0e88a993b5d37b33088cce,2021-03-20,91.0.4449.6 dev,0.9326161489347422,88.0a1,0.9134541027729766,122 preview,0.9111365525428204
f850adcd8f3464f79b5252d284860ac53c81ceb0,2021-03-21,91.0.4449.6 dev,0.9326161489347422,88.0a1,0.9123454553228657,122 preview,0.9111365525428204
4387677259bbbc15f76b4e81f98d97f9049fae87,2021-03-22,91.0.4449.6 dev,0.9326161489347422,88.0a1,0.9123454553228657,122 preview,0.9111365525428204
fcde9bb214001374d7df7ae22ba8e32528ba54e4,2021-03-23,91.0.4449.6 dev,0.9326161489347422,89.0a1,0.9134541027729766,122 preview,0.9111365525428204
7e8d0819b98b4ec505a2de8d48119af0a34861e6,2021-03-25,91.0.4449.6 dev,0.9326161489347422,89.0a1,0.9134541027729766,122 preview,0.9111365525428204
ea20021cad266cdf743a396cc8179991cdec7e87,2021-03-26,91.0.4449.6 dev,0.9326161489347422,89.0a1,0.9134541027729766,122 preview,0.9111365525428204
7e36f35854dce98ae6bb36365ac6bd8c1a972dfc,2021-03-27,91.0.4449.6 dev,0.9326161489347422,89.0a1,0.9134541027729766,122 preview,0.9111365525428204
bdd414e6a1e9b4ac92cbe7f0d0dd26743ebdf674,2021-03-29,91.0.4449.6 dev,0.9459199183360726,89.0a1,0.9134541027729766,122 preview,0.9244403219441508
b65c1650991144d6d735af21ecd7a5d9ce48673e,2021-03-30,91.0.4449.6 dev,0.9461416478260948,89.0a1,0.9136758322629988,122 preview,0.924662051434173
668d08a2548a312c84fa39ebbb62e4e8e029c889,2021-03-31,91.0.4449.6 dev,0.9461416478260948,89.0a1,0.9136758322629988,122 preview,0.924662051434173
511e25952779ba5209b0f69336b1c0fed7a8a6de,2021-04-01,91.0.4449.6 dev,0.9461416478260948,89.0a1,0.9136758322629988,123 preview,0.9268793463343947
9d5e6fe7a34125904338095bfae0b0269c562ae8,2021-04-02,91.0.4449.6 dev,0.9461416478260948,89.0a1,0.9136758322629988,123 preview,0.9268793463343947
